order_id,customer_id,product_id,store_id,order_date,quantity
ORD-00399,CUST-0057,PROD-001,STORE-04,2024-08-26,5
ORD-00400,CUST-0969,PROD-028,STORE-13,2026-01-20,3
ORD-00401,CUST-0783,PROD-033,STORE-05,2025-01-30,6
ORD-00402,CUST-0123,PROD-001,STORE-08,2025-08-26,7
ORD-00403,CUST-0180,PROD-017,STORE-07,2026-06-14,9
ORD-00404,CUST-0721,PROD-030,STORE-09,2025-07-09,9
ORD-00405,CUST-0854,PROD-086,STORE-13,2026-03-11,6
ORD-00406,CUST-0074,PROD-051,STORE-14,2026-05-02,1
ORD-00407,CUST-0447,PROD-003,STORE-08,2024-06-30,2
ORD-00408,CUST-0883,PROD-041,STORE-10,2025-05-17,7
ORD-00409,CUST-0588,PROD-052,STORE-12,2025-11-29,7
ORD-00410,CUST-0297,PROD-015,STORE-07,2025-07-22,1
ORD-00411,CUST-0990,PROD-042,STORE-03,2026-06-16,10
ORD-00412,CUST-0472,PROD-089,STORE-15,2026-01-10,6
ORD-00413,CUST-0091,PROD-056,STORE-14,2024-10-05,2
ORD-00414,CUST-0250,PROD-056,STORE-10,2025-06-29,7
ORD-00415,CUST-0537,PROD-011,STORE-07,2025-07-13,5
ORD-00416,CUST-0764,PROD-044,STORE-04,2025-07-27,6
ORD-00417,CUST-0798,PROD-022,STORE-02,2025-12-06,9
ORD-00418,CUST-0649,PROD-015,STORE-09,2025-11-29,9
ORD-00419,CUST-0199,PROD-100,STORE-06,2026-05-12,6
ORD-00420,CUST-0745,PROD-083,STORE-14,2025-08-09,3
ORD-00421,CUST-0242,PROD-014,STORE-03,2025-12-16,5
ORD-00422,CUST-0203,PROD-023,STORE-10,2024-09-26,3
ORD-00423,CUST-0779,PROD-098,STORE-11,2025-05-02,2
ORD-00424,CUST-0182,PROD-099,STORE-11,2024-07-02,8
ORD-00425,CUST-0476,PROD-097,STORE-10,2025-10-13,10
ORD-00426,CUST-0460,PROD-088,STORE-15,2024-11-16,10
ORD-00427,CUST-0659,PROD-082,STORE-10,2026-05-30,6
ORD-00428,CUST-0885,PROD-081,STORE-06,2026-03-29,3
ORD-00429,CUST-0451,PROD-009,STORE-08,2026-01-22,8
ORD-00430,CUST-0647,PROD-039,STORE-13,2024-06-27,5
ORD-00431,CUST-0606,PROD-008,STORE-06,2025-12-28,9
ORD-00432,CUST-0076,PROD-040,STORE-08,2025-05-18,8
ORD-00433,CUST-0039,PROD-008,STORE-06,2025-12-19,5
ORD-00434,CUST-0079,PROD-083,STORE-14,2025-08-11,2
ORD-00435,CUST-0630,PROD-077,STORE-09,2026-01-25,7
ORD-00436,CUST-0474,PROD-075,STORE-09,2025-03-17,1
ORD-00437,CUST-0461,PROD-074,STORE-11,2024-12-28,4
ORD-00438,CUST-0330,PROD-078,STORE-08,2026-01-16,9
ORD-00439,CUST-0155,PROD-008,STORE-08,2025-11-17,2
ORD-00440,CUST-0831,PROD-044,STORE-12,2026-06-06,2
ORD-00441,CUST-0517,PROD-083,STORE-03,2026-03-23,1
ORD-00442,CUST-0254,PROD-091,STORE-08,2026-05-06,8
ORD-00443,CUST-0537,PROD-067,STORE-10,2025-08-06,3
ORD-00444,CUST-0373,PROD-048,STORE-15,2025-12-05,5
ORD-00445,CUST-0397,PROD-053,STORE-13,2025-10-08,6
ORD-00446,CUST-0696,PROD-077,STORE-01,2024-07-24,6
ORD-00447,CUST-0068,PROD-043,STORE-02,2025-10-06,9
ORD-00448,CUST-0695,PROD-050,STORE-05,2025-06-05,5
ORD-00449,CUST-0742,PROD-085,STORE-15,2024-10-30,10
ORD-00450,CUST-0895,PROD-020,STORE-06,2025-11-27,2
ORD-00451,CUST-0597,PROD-085,STORE-03,2026-06-14,6
ORD-00452,CUST-0318,PROD-084,STORE-12,2026-05-08,7
ORD-00453,CUST-0133,PROD-077,STORE-12,2026-02-05,2
ORD-00454,CUST-GHOST-999,PROD-072,STORE-07,2025-08-02,6
ORD-00455,CUST-0833,PROD-017,STORE-11,2026-05-25,9
ORD-00456,CUST-0096,PROD-083,STORE-11,2024-12-13,7
ORD-00457,CUST-0521,PROD-047,STORE-01,2024-11-04,6
ORD-00458,CUST-GHOST-999,PROD-024,STORE-04,2024-08-19,6
ORD-00459,CUST-0971,PROD-099,STORE-08,2025-04-03,4
ORD-00460,CUST-0232,PROD-018,STORE-03,2026-04-04,2
ORD-00461,CUST-0303,PROD-013,STORE-09,2024-10-03,9
ORD-00462,CUST-0856,PROD-095,STORE-15,2025-07-25,9
ORD-00463,CUST-0039,PROD-085,STORE-06,2025-03-23,10
ORD-00464,CUST-0135,PROD-077,STORE-07,2024-07-31,3
ORD-00465,CUST-0167,PROD-024,STORE-14,2025-05-16,10
ORD-00466,CUST-0829,PROD-022,STORE-12,2025-07-11,8
ORD-00467,CUST-0045,PROD-053,STORE-06,2025-04-12,4
ORD-00468,CUST-0993,PROD-057,STORE-10,2024-11-01,5
ORD-00469,CUST-0771,PROD-096,STORE-13,2025-04-07,8
ORD-00470,CUST-0240,PROD-069,STORE-04,2024-09-17,5
ORD-00471,CUST-0989,PROD-061,STORE-15,2025-03-11,4
ORD-00472,CUST-0377,PROD-087,STORE-10,2026-06-01,8
ORD-00473,CUST-0473,PROD-099,STORE-05,2025-12-01,7
ORD-00474,CUST-0515,PROD-068,STORE-07,2025-01-01,3
ORD-00475,CUST-0837,PROD-026,STORE-13,2026-03-30,10
ORD-00476,CUST-0142,PROD-033,STORE-01,2025-08-14,8
ORD-00477,CUST-0896,PROD-048,STORE-09,2026-10-27,2
ORD-00478,CUST-0729,PROD-067,STORE-14,2026-02-07,2
ORD-00479,CUST-0292,PROD-011,STORE-13,2026-04-19,3
ORD-00480,CUST-0280,PROD-058,STORE-15,2024-09-21,9
ORD-00481,CUST-0151,PROD-056,STORE-02,2025-02-02,4
ORD-00482,CUST-0837,PROD-058,STORE-15,2025-02-09,6
ORD-00483,CUST-0953,PROD-004,STORE-07,2025-07-02,1
ORD-00484,CUST-0406,PROD-065,STORE-06,2025-02-05,4
ORD-00485,CUST-0396,PROD-011,STORE-06,2025-01-13,4
ORD-00486,CUST-0029,PROD-041,STORE-15,2024-12-04,2
ORD-00487,CUST-0860,PROD-092,STORE-11,2024-06-23,6
ORD-00488,CUST-0811,PROD-019,STORE-03,2026-01-16,1
ORD-00489,CUST-0294,PROD-061,STORE-12,2025-10-25,3
ORD-00490,CUST-0778,PROD-091,STORE-08,2025-09-06,8
ORD-00491,CUST-0631,PROD-001,STORE-15,2025-04-23,2
ORD-00492,CUST-0020,PROD-033,STORE-04,2024-12-07,3
ORD-00493,CUST-0562,PROD-094,STORE-10,2026-06-08,9
ORD-00494,CUST-0434,PROD-015,STORE-13,2025-02-13,5
ORD-00495,CUST-0244,PROD-039,STORE-02,2026-06-13,1
ORD-00496,CUST-0245,PROD-054,STORE-11,2026-06-16,10
ORD-00497,CUST-0469,PROD-009,STORE-02,2025-11-03,8
ORD-00498,CUST-0612,PROD-069,STORE-01,2025-07-27,9
ORD-00499,CUST-0589,PROD-031,STORE-12,2026-03-25,3
ORD-00500,CUST-0299,PROD-055,STORE-01,2026-05-16,10
ORD-00501,CUST-0362,PROD-031,STORE-10,2024-07-19,7
ORD-00502,CUST-0192,PROD-086,STORE-11,2026-06-18,2
ORD-00503,CUST-0537,PROD-047,STORE-02,2025-06-16,9
ORD-00504,CUST-0558,PROD-065,STORE-13,2026-05-16,9
ORD-00505,CUST-0568,PROD-003,STORE-07,2025-10-14,8
ORD-00506,CUST-0045,PROD-082,STORE-07,2026-04-11,6
ORD-00507,CUST-0260,PROD-096,STORE-01,2025-07-06,6
ORD-00508,CUST-0808,PROD-009,STORE-06,2024-08-05,4
ORD-00509,CUST-0751,PROD-085,STORE-11,2025-03-25,2
ORD-00510,CUST-0791,PROD-075,STORE-12,2024-06-26,6
ORD-00511,CUST-0137,PROD-006,STORE-06,2025-10-13,9
ORD-00512,CUST-0347,PROD-083,STORE-03,2026-10-27,8
ORD-00513,CUST-0713,PROD-062,STORE-11,2025-03-04,3
ORD-00514,CUST-0831,PROD-018,STORE-02,2025-02-08,8
ORD-00515,CUST-0038,PROD-038,STORE-04,2025-03-23,1
ORD-00516,CUST-0811,PROD-026,STORE-15,2024-09-13,1
ORD-00517,CUST-0324,PROD-040,STORE-09,2024-06-26,7
ORD-00518,CUST-0835,PROD-070,STORE-08,2025-03-20,5
ORD-00519,CUST-0038,PROD-097,STORE-11,2026-05-14,4
ORD-00520,CUST-0293,PROD-046,STORE-14,2026-01-04,1
ORD-00521,CUST-0887,PROD-084,STORE-06,2024-11-13,5
ORD-00522,CUST-0128,PROD-048,STORE-07,2025-04-30,7
ORD-00523,CUST-0762,PROD-057,STORE-15,2025-03-24,7
ORD-00524,CUST-0348,PROD-024,STORE-08,2024-06-28,8
ORD-00525,CUST-0377,PROD-067,STORE-05,2024-09-08,2
ORD-00526,CUST-0745,PROD-055,STORE-02,2025-05-22,7
ORD-00527,CUST-0617,PROD-024,STORE-09,2025-07-09,5
ORD-00528,CUST-0329,PROD-014,STORE-02,2024-11-22,6
ORD-00529,CUST-0677,PROD-038,STORE-05,2024-08-26,8
ORD-00530,CUST-0618,PROD-092,STORE-07,2025-08-06,3
ORD-00531,CUST-0707,PROD-057,STORE-06,2025-07-26,8
ORD-00532,CUST-0044,PROD-094,STORE-14,2026-05-20,6
ORD-00533,CUST-0630,PROD-056,STORE-05,2024-10-19,1
ORD-00534,CUST-0077,PROD-086,STORE-11,2025-05-07,7
ORD-00535,CUST-0373,PROD-066,STORE-13,2024-09-26,3
ORD-00536,CUST-0976,PROD-004,STORE-03,2026-06-01,10
ORD-00537,CUST-0695,PROD-057,STORE-01,2025-07-05,3
ORD-00538,CUST-0069,PROD-031,STORE-13,2024-06-27,6
ORD-00539,CUST-0371,PROD-050,STORE-10,2024-10-20,1
ORD-00540,CUST-0620,PROD-020,STORE-11,2026-02-09,8
ORD-00541,CUST-0972,PROD-048,STORE-06,2025-11-14,8
ORD-00542,CUST-0782,PROD-010,STORE-10,2026-10-27,3
ORD-00543,CUST-0543,PROD-047,STORE-07,2024-12-14,6
ORD-00544,CUST-0666,PROD-036,STORE-04,2025-06-22,2
ORD-00545,CUST-0027,PROD-095,STORE-03,2025-04-25,8
ORD-00546,CUST-0531,PROD-050,STORE-15,2025-04-08,9
ORD-00547,CUST-0121,PROD-034,STORE-13,2025-02-09,5
ORD-00548,CUST-0721,PROD-058,STORE-04,2025-04-01,10
ORD-00549,CUST-0293,PROD-089,STORE-15,2025-05-20,8
ORD-00550,CUST-0205,PROD-016,STORE-03,2026-10-27,2
ORD-00551,CUST-0463,PROD-023,STORE-15,2024-11-10,8
ORD-00552,CUST-0090,PROD-088,STORE-14,2025-08-12,6
ORD-00553,CUST-0684,PROD-045,STORE-12,2026-03-14,2
ORD-00554,CUST-0564,PROD-070,STORE-05,2025-01-17,5
ORD-00555,CUST-0872,PROD-021,STORE-12,2024-09-14,3
ORD-00556,CUST-0813,PROD-047,STORE-09,2025-05-28,4
ORD-00557,CUST-0125,PROD-026,STORE-13,2025-11-13,3
ORD-00558,CUST-0243,PROD-064,STORE-01,2026-04-04,6
ORD-00559,CUST-0568,PROD-074,STORE-06,2025-05-29,8
ORD-00560,CUST-0823,PROD-071,STORE-03,2024-10-25,10
ORD-00561,CUST-0906,PROD-012,STORE-02,2024-10-08,5
ORD-00562,CUST-0408,PROD-092,STORE-12,2025-03-23,8
ORD-00563,CUST-0539,PROD-053,STORE-13,2026-01-23,7
ORD-00564,CUST-0844,PROD-074,STORE-02,2025-05-25,3
ORD-00565,CUST-0996,PROD-041,STORE-11,2024-06-26,2
ORD-00566,CUST-0461,PROD-060,STORE-11,2025-03-28,9
ORD-00567,CUST-0353,PROD-017,STORE-15,2026-05-09,9
ORD-00568,CUST-0656,PROD-076,STORE-03,2026-04-29,3
ORD-00569,CUST-0444,PROD-065,STORE-15,2025-12-24,1
ORD-00570,CUST-GHOST-999,PROD-016,STORE-09,2024-11-23,3
ORD-00571,CUST-0312,PROD-022,STORE-03,2024-09-15,6
ORD-00572,CUST-0958,PROD-091,STORE-04,2026-10-27,6
ORD-00573,CUST-0971,PROD-067,STORE-15,2025-01-29,5
ORD-00574,CUST-0867,PROD-011,STORE-05,2024-07-23,4
ORD-00575,CUST-0651,PROD-071,STORE-05,2024-10-03,3
ORD-00576,CUST-0641,PROD-039,STORE-10,2025-04-24,9
ORD-00577,CUST-0096,PROD-065,STORE-11,2025-05-15,3
ORD-00578,CUST-0607,PROD-075,STORE-03,2026-01-20,3
ORD-00579,CUST-0675,PROD-080,STORE-12,2025-03-06,10
ORD-00580,CUST-0346,PROD-073,STORE-01,2026-05-22,1
ORD-00581,CUST-0084,PROD-006,STORE-11,2024-07-16,10
ORD-00582,CUST-0272,PROD-084,STORE-04,2024-10-24,10
ORD-00583,CUST-0427,PROD-080,STORE-11,2025-11-21,1
ORD-00584,CUST-0510,PROD-081,STORE-09,2024-11-23,5
ORD-00585,CUST-0658,PROD-039,STORE-08,2025-06-29,4
ORD-00586,CUST-0825,PROD-088,STORE-07,2025-11-20,5
ORD-00587,CUST-0465,PROD-010,STORE-12,2025-01-14,1
ORD-00588,CUST-0162,PROD-057,STORE-07,2024-09-22,8
ORD-00589,CUST-0476,PROD-027,STORE-06,2025-05-15,10
ORD-00590,CUST-0148,PROD-041,STORE-14,2025-07-06,6
ORD-00591,CUST-0752,PROD-045,STORE-07,2025-08-23,3
ORD-00592,CUST-0779,PROD-048,STORE-09,2025-07-11,9
ORD-00593,CUST-0109,PROD-041,STORE-04,2026-03-05,8
ORD-00594,CUST-0126,PROD-035,STORE-08,2025-12-03,4
ORD-00595,CUST-0145,PROD-013,STORE-01,2025-12-28,5
ORD-00596,CUST-0969,PROD-050,STORE-14,2024-09-28,10
ORD-00597,CUST-0429,PROD-032,STORE-14,2025-03-01,3
ORD-00598,CUST-0834,PROD-042,STORE-15,2026-01-26,10
ORD-00599,CUST-0739,PROD-041,STORE-04,2026-02-05,3
ORD-00600,CUST-0511,PROD-066,STORE-08,2026-02-18,8
ORD-00601,CUST-0901,PROD-040,STORE-08,2026-05-07,1
ORD-00602,CUST-0093,PROD-051,STORE-09,2025-04-28,8
ORD-00603,CUST-0990,PROD-031,STORE-04,2025-07-16,10
ORD-00604,CUST-0362,PROD-007,STORE-01,2026-01-06,5
ORD-00605,CUST-0507,PROD-077,STORE-15,2026-06-09,8
ORD-00606,CUST-0293,PROD-069,STORE-01,2026-01-19,2
ORD-00607,CUST-0442,PROD-018,STORE-15,2026-04-07,5
ORD-00608,CUST-0745,PROD-047,STORE-13,2026-03-25,7
ORD-00609,CUST-0375,PROD-006,STORE-07,2025-04-20,1
ORD-00610,CUST-0584,PROD-072,STORE-04,2024-10-02,6
ORD-00611,CUST-0567,PROD-037,STORE-02,2024-09-15,7
ORD-00612,CUST-0517,PROD-058,STORE-13,2024-09-13,9
ORD-00613,CUST-0287,PROD-080,STORE-11,2026-02-27,10
ORD-00614,CUST-0122,PROD-017,STORE-02,2024-07-08,7
ORD-00615,CUST-0383,PROD-044,STORE-09,2024-09-27,6
ORD-00616,CUST-GHOST-999,PROD-019,STORE-04,2024-10-20,10
ORD-00617,CUST-0522,PROD-052,STORE-09,2025-03-16,1
ORD-00618,CUST-0047,PROD-005,STORE-03,2025-07-15,6
ORD-00619,CUST-0824,PROD-061,STORE-09,2024-07-02,8
ORD-00620,CUST-0153,PROD-078,STORE-15,2026-02-08,9
ORD-00621,CUST-0144,PROD-042,STORE-15,2025-12-05,10
ORD-00622,CUST-0327,PROD-021,STORE-07,2024-12-22,10
ORD-00623,CUST-0758,PROD-039,STORE-10,2024-08-01,6
ORD-00624,CUST-0520,PROD-066,STORE-09,2025-11-30,8
ORD-00625,CUST-0726,PROD-073,STORE-05,2026-03-28,8
ORD-00626,CUST-0836,PROD-003,STORE-06,2025-03-14,6
ORD-00627,CUST-0690,PROD-015,STORE-07,2025-05-21,10
ORD-00628,CUST-0316,PROD-093,STORE-14,2025-09-28,1
ORD-00629,CUST-0612,PROD-061,STORE-05,2026-01-15,10
ORD-00630,CUST-0592,PROD-030,STORE-12,2024-06-28,1
ORD-00631,CUST-0598,PROD-062,STORE-03,2025-05-25,9
ORD-00632,CUST-0645,PROD-093,STORE-10,2025-06-29,7
ORD-00633,CUST-0152,PROD-088,STORE-04,2025-02-01,1
ORD-00634,CUST-0587,PROD-090,STORE-02,2025-01-27,4
ORD-00635,CUST-0020,PROD-057,STORE-06,2025-07-04,7
ORD-00636,CUST-0156,PROD-053,STORE-12,2024-08-25,4
ORD-00637,CUST-0421,PROD-065,STORE-13,2026-02-03,10
ORD-00638,CUST-0943,PROD-061,STORE-14,2025-05-21,1
ORD-00639,CUST-0723,PROD-018,STORE-09,2024-12-31,4
ORD-00640,CUST-0575,PROD-042,STORE-11,2025-10-14,8
ORD-00641,CUST-0539,PROD-049,STORE-06,2024-10-18,3
ORD-00642,CUST-0471,PROD-069,STORE-06,2026-01-09,9
ORD-00643,CUST-0363,PROD-087,STORE-13,2025-07-24,5
ORD-00644,CUST-0625,PROD-062,STORE-04,2024-11-14,4
ORD-00645,CUST-0286,PROD-072,STORE-05,2025-01-01,4
ORD-00646,CUST-0965,PROD-039,STORE-13,2025-01-26,5
ORD-00647,CUST-0722,PROD-027,STORE-12,2026-02-07,8
ORD-00648,CUST-0325,PROD-062,STORE-06,2024-09-19,9
ORD-00649,CUST-0957,PROD-093,STORE-05,2026-04-24,5
ORD-00650,CUST-0125,PROD-074,STORE-11,2025-01-12,9
ORD-00651,CUST-0389,PROD-051,STORE-14,2025-12-18,6
ORD-00652,CUST-0978,PROD-099,STORE-13,2024-12-31,3
ORD-00653,CUST-0298,PROD-006,STORE-05,2025-11-21,2
ORD-00654,CUST-0355,PROD-057,STORE-11,2026-03-21,5
ORD-00655,CUST-0766,PROD-062,STORE-04,2025-05-21,4
ORD-00656,CUST-0848,PROD-069,STORE-05,2024-11-23,9
ORD-00657,CUST-0713,PROD-035,STORE-03,2025-06-25,2
ORD-00658,CUST-0631,PROD-095,STORE-10,2025-12-22,4
ORD-00659,CUST-0249,PROD-007,STORE-11,2026-02-19,9
ORD-00660,CUST-0232,PROD-082,STORE-04,2026-03-13,1
ORD-00661,CUST-0103,PROD-053,STORE-06,2024-09-10,8
ORD-00662,CUST-0103,PROD-088,STORE-13,2025-12-18,3
ORD-00663,CUST-0006,PROD-071,STORE-15,2026-01-10,3
ORD-00664,CUST-0417,PROD-084,STORE-15,2025-07-17,8
ORD-00665,CUST-0489,PROD-084,STORE-04,2025-10-09,5
ORD-00666,CUST-0329,PROD-037,STORE-11,2024-11-09,1
ORD-00667,CUST-0930,PROD-099,STORE-02,2024-11-15,10
ORD-00668,CUST-0238,PROD-069,STORE-12,2026-04-16,1
ORD-00669,CUST-0936,PROD-023,STORE-07,2025-09-24,3
ORD-00670,CUST-0957,PROD-005,STORE-14,2025-10-23,7
ORD-00671,CUST-0807,PROD-064,STORE-03,2025-10-27,5
ORD-00672,CUST-0898,PROD-005,STORE-01,2024-10-15,5
ORD-00673,CUST-0582,PROD-078,STORE-02,2024-12-17,6
ORD-00674,CUST-0292,PROD-059,STORE-11,2024-09-23,9
ORD-00675,CUST-0537,PROD-064,STORE-15,2024-10-02,3
ORD-00676,CUST-0872,PROD-065,STORE-08,2025-04-29,5
ORD-00677,CUST-0198,PROD-015,STORE-06,2024-07-21,3
ORD-00678,CUST-0749,PROD-059,STORE-11,2025-01-20,5
ORD-00679,CUST-0736,PROD-024,STORE-01,2024-11-18,6
ORD-00680,CUST-0810,PROD-038,STORE-10,2026-06-13,4
ORD-00681,CUST-0180,PROD-079,STORE-14,2024-10-13,7
ORD-00682,CUST-0847,PROD-055,STORE-09,2025-05-19,6
ORD-00683,CUST-0089,PROD-052,STORE-11,2024-07-05,2
ORD-00684,CUST-0190,PROD-018,STORE-08,2025-10-13,6
ORD-00685,CUST-0959,PROD-032,STORE-01,2024-11-24,5
ORD-00686,CUST-0393,PROD-031,STORE-08,2024-08-31,5
ORD-00687,CUST-0977,PROD-043,STORE-05,2026-04-24,10
ORD-00688,CUST-0741,PROD-074,STORE-01,2024-07-31,5
ORD-00689,CUST-0670,PROD-047,STORE-12,2025-04-13,4
ORD-00690,CUST-0064,PROD-086,STORE-02,2025-05-04,8
ORD-00691,CUST-0315,PROD-021,STORE-07,2025-08-03,9
ORD-00692,CUST-0946,PROD-091,STORE-13,2025-02-15,5
ORD-00693,CUST-0707,PROD-016,STORE-11,2025-12-17,5
ORD-00694,CUST-0377,PROD-079,STORE-04,2025-10-26,4
ORD-00695,CUST-0981,PROD-018,STORE-08,2024-12-18,3
ORD-00696,CUST-0466,PROD-096,STORE-10,2024-12-11,6
ORD-00697,CUST-0426,PROD-090,STORE-09,2025-03-10,8
ORD-00698,CUST-0776,PROD-069,STORE-13,2025-05-18,4
ORD-00699,CUST-0781,PROD-032,STORE-11,2025-06-29,10
ORD-00700,CUST-0895,PROD-011,STORE-09,2024-08-08,8
ORD-00701,CUST-0541,PROD-091,STORE-06,2025-07-23,2
ORD-00702,CUST-0940,PROD-073,STORE-02,2025-05-19,1
ORD-00703,CUST-0849,PROD-071,STORE-15,2025-11-04,9
ORD-00704,CUST-0208,PROD-074,STORE-09,2024-08-01,3
ORD-00705,CUST-0169,PROD-042,STORE-14,2025-02-13,9
ORD-00706,CUST-0453,PROD-015,STORE-11,2024-09-15,4
ORD-00707,CUST-0735,PROD-075,STORE-08,2025-01-17,2
ORD-00708,CUST-0921,PROD-066,STORE-08,2025-03-31,1
ORD-00709,CUST-0465,PROD-017,STORE-09,2025-01-25,7
ORD-00710,CUST-0468,PROD-073,STORE-01,2025-03-21,9
ORD-00711,CUST-0474,PROD-087,STORE-13,2025-12-26,5
ORD-00712,CUST-0741,PROD-003,STORE-07,2025-05-12,5
ORD-00713,CUST-0837,PROD-001,STORE-12,2024-12-30,4
ORD-00714,CUST-0593,PROD-010,STORE-01,2025-02-25,7
ORD-00715,CUST-0353,PROD-090,STORE-02,2026-05-18,9
ORD-00716,CUST-0062,PROD-009,STORE-15,2024-07-28,8
ORD-00717,CUST-0033,PROD-037,STORE-07,2024-11-10,3
ORD-00718,CUST-0788,PROD-018,STORE-13,2024-07-23,7
ORD-00719,CUST-0384,PROD-049,STORE-08,2024-06-22,7
ORD-00720,CUST-0385,PROD-011,STORE-11,2024-08-01,9
ORD-00721,CUST-0137,PROD-084,STORE-14,2025-11-16,6
ORD-00722,CUST-0122,PROD-023,STORE-09,2026-01-21,7
ORD-00723,CUST-0542,PROD-017,STORE-12,2025-02-26,4
ORD-00724,CUST-0855,PROD-001,STORE-13,2024-12-03,1
ORD-00725,CUST-0306,PROD-060,STORE-11,2025-01-29,9
ORD-00726,CUST-0435,PROD-069,STORE-07,2025-06-23,4
ORD-00727,CUST-0254,PROD-059,STORE-06,2025-01-25,3
ORD-00728,CUST-0283,PROD-025,STORE-15,2026-05-28,2
ORD-00729,CUST-0033,PROD-085,STORE-07,2025-10-06,10
ORD-00730,CUST-0785,PROD-003,STORE-04,2024-09-08,4
ORD-00731,CUST-0069,PROD-013,STORE-10,2025-05-22,1
ORD-00732,CUST-0458,PROD-077,STORE-11,2024-11-12,1
ORD-00733,CUST-0251,PROD-095,STORE-01,2025-01-03,7
ORD-00734,CUST-0450,PROD-030,STORE-09,2025-07-08,4
ORD-00735,CUST-0773,PROD-100,STORE-01,2025-03-31,3
ORD-00736,CUST-0516,PROD-038,STORE-04,2025-03-08,10
ORD-00737,CUST-0327,PROD-074,STORE-10,2025-02-13,6
ORD-00738,CUST-0243,PROD-039,STORE-15,2024-09-16,3
ORD-00739,CUST-0677,PROD-067,STORE-04,2024-09-05,7
ORD-00740,CUST-0308,PROD-036,STORE-01,2025-11-23,9
ORD-00741,CUST-0972,PROD-076,STORE-15,2024-07-02,3
ORD-00742,CUST-0642,PROD-087,STORE-07,2025-12-04,9
ORD-00743,CUST-0508,PROD-007,STORE-06,2025-08-24,7
ORD-00744,CUST-0805,PROD-068,STORE-06,2026-02-10,7
ORD-00745,CUST-0419,PROD-020,STORE-05,2026-04-22,7
ORD-00746,CUST-0189,PROD-097,STORE-09,2024-10-01,8
ORD-00747,CUST-0247,PROD-029,STORE-05,2025-03-06,3
ORD-00748,CUST-0826,PROD-060,STORE-15,2025-03-29,1
ORD-00749,CUST-0576,PROD-053,STORE-07,2026-01-18,9
ORD-00750,CUST-0543,PROD-018,STORE-07,2026-03-13,4
ORD-00751,CUST-0262,PROD-027,STORE-06,2025-03-29,2
ORD-00752,CUST-0945,PROD-058,STORE-14,2026-01-20,6
ORD-00753,CUST-0095,PROD-069,STORE-12,2026-02-16,4
ORD-00754,CUST-0053,PROD-035,STORE-07,2025-09-22,10
ORD-00755,CUST-0618,PROD-006,STORE-14,2025-08-06,2
ORD-00756,CUST-0193,PROD-098,STORE-10,2025-10-04,9
ORD-00757,CUST-0223,PROD-062,STORE-04,2025-04-06,6
ORD-00758,CUST-0311,PROD-002,STORE-04,2024-12-24,4
ORD-00759,CUST-0986,PROD-095,STORE-02,2025-11-09,8
ORD-00760,CUST-0937,PROD-032,STORE-12,2025-01-22,10
ORD-00761,CUST-0721,PROD-027,STORE-07,2024-12-02,4
ORD-00762,CUST-0566,PROD-042,STORE-13,2025-09-18,5
ORD-00763,CUST-0390,PROD-060,STORE-09,2025-04-16,6
ORD-00764,CUST-0316,PROD-034,STORE-06,2026-10-27,9
ORD-00765,CUST-0904,PROD-064,STORE-08,2026-05-12,2
ORD-00766,CUST-0823,PROD-093,STORE-08,2024-09-12,6
ORD-00767,CUST-0937,PROD-027,STORE-06,2024-10-01,6
ORD-00768,CUST-0424,PROD-006,STORE-10,2025-10-23,4
ORD-00769,CUST-0760,PROD-019,STORE-01,2026-01-19,5
ORD-00770,CUST-0567,PROD-075,STORE-10,2025-10-02,7
ORD-00771,CUST-0303,PROD-020,STORE-04,2024-09-23,6
ORD-00772,CUST-0236,PROD-049,STORE-10,2024-07-23,4
ORD-00773,CUST-0512,PROD-071,STORE-11,2025-09-20,6
ORD-00774,CUST-0264,PROD-098,STORE-14,2026-05-31,8
ORD-00775,CUST-0990,PROD-093,STORE-11,2026-05-09,8
ORD-00776,CUST-0472,PROD-022,STORE-12,2025-11-12,6
ORD-00777,CUST-0174,PROD-018,STORE-12,2026-03-18,9
ORD-00778,CUST-0501,PROD-024,STORE-15,2024-11-16,9
ORD-00779,CUST-0658,PROD-008,STORE-09,2024-11-18,1
ORD-00780,CUST-0860,PROD-010,STORE-14,2025-12-21,1
ORD-00781,CUST-0783,PROD-001,STORE-07,2025-06-03,3
ORD-00782,CUST-0863,PROD-081,STORE-04,2026-06-10,2
ORD-00783,CUST-0725,PROD-020,STORE-01,2024-09-06,4
ORD-00784,CUST-0518,PROD-059,STORE-06,2024-08-19,1
ORD-00785,CUST-0633,PROD-082,STORE-11,2025-08-20,10
ORD-00786,CUST-0935,PROD-062,STORE-11,2025-10-15,8
ORD-00787,CUST-0017,PROD-001,STORE-09,2025-03-15,9
ORD-00788,CUST-0422,PROD-002,STORE-01,2025-02-11,9
ORD-00789,CUST-0740,PROD-036,STORE-09,2026-01-06,5
ORD-00790,CUST-0018,PROD-065,STORE-14,2025-06-25,7
ORD-00791,CUST-0826,PROD-023,STORE-02,2026-02-03,2
ORD-00792,CUST-GHOST-999,PROD-020,STORE-04,2024-11-25,4
ORD-00793,CUST-0635,PROD-068,STORE-05,2025-08-10,6
ORD-00794,CUST-0274,PROD-051,STORE-02,2026-01-02,6
ORD-00795,CUST-0983,PROD-052,STORE-08,2024-10-19,10
ORD-00796,CUST-0250,PROD-090,STORE-04,2024-07-26,5
