payment_id,order_id,amount,status
PAY-00650,ORD-00650,543.33,completed
PAY-00651,ORD-00651,1543.32,completed
PAY-00652,ORD-00652,870.66,completed
PAY-00653,ORD-00653,226.46,completed
PAY-00654,ORD-00654,1334.55,completed
PAY-00655,ORD-00655,240.88,completed
PAY-00656,ORD-00656,2757.96,completed
PAY-00657,ORD-00657,277.24,completed
PAY-00658,ORD-00658,1722.08,completed
PAY-00659,ORD-00659,2727.0,completed
PAY-00660,ORD-00660,86.74,failed
PAY-00661,ORD-00661,645.28,completed
PAY-00662,ORD-00662,665.58,pending
PAY-00663,ORD-00663,815.97,completed
PAY-00664,ORD-00664,3858.88,completed
PAY-00665,ORD-00665,2411.8,completed
PAY-00666,ORD-00666,422.21,completed
PAY-00667,ORD-00667,2902.2,completed
PAY-00668,ORD-00668,306.44,completed
PAY-00669,ORD-00669,872.37,completed
PAY-00670,ORD-00670,145.11,completed
PAY-00671,ORD-00671,2385.7,completed
PAY-00672,ORD-00672,103.65,failed
PAY-00673,ORD-00673,284.4,completed
PAY-00674,ORD-00674,3075.66,failed
PAY-00675,ORD-00675,1431.42,completed
PAY-00676,ORD-00676,2430.4,completed
PAY-00677,ORD-00677,166.77,completed
PAY-00678,ORD-00678,1708.7,completed
PAY-00679,ORD-00679,166.08,completed
PAY-00680,ORD-00680,473.52,completed
PAY-00681,ORD-00681,2862.51,failed
PAY-00682,ORD-00682,1801.32,completed
PAY-00683,ORD-00683,758.22,failed
PAY-00684,ORD-00684,2197.32,completed
PAY-00685,ORD-00685,1532.6,completed
PAY-00686,ORD-00686,1762.0,completed
PAY-00687,ORD-00687,1102.5,completed
PAY-00688,ORD-00688,301.85,completed
PAY-00689,ORD-00689,1087.16,completed
PAY-00690,ORD-00690,2863.28,completed
PAY-00691,ORD-00691,3740.04,completed
PAY-00692,ORD-00692,77.05,pending
PAY-00693,ORD-00693,264.35,completed
PAY-00694,ORD-00694,1635.72,completed
PAY-00695,ORD-00695,1098.66,completed
PAY-00696,ORD-00696,1557.06,completed
PAY-00697,ORD-00697,929.84,completed
PAY-00698,ORD-00698,1225.76,completed
PAY-00699,ORD-00699,3065.2,pending
PAY-00700,ORD-00700,3044.88,completed
PAY-00701,ORD-00701,30.82,completed
PAY-00702,ORD-00702,165.46,completed
PAY-00703,ORD-00703,2447.91,completed
PAY-00704,ORD-00704,181.11,completed
PAY-00705,ORD-00705,3949.2,completed
PAY-00706,ORD-00706,222.36,completed
PAY-00707,ORD-00707,879.94,completed
PAY-00708,ORD-00708,256.3,completed
PAY-00709,ORD-00709,2126.88,pending
PAY-00710,ORD-00710,1489.14,completed
PAY-00711,ORD-00711,2488.0,completed
PAY-00712,ORD-00712,1847.75,pending
PAY-00713,ORD-00713,69.52,pending
PAY-00714,ORD-00714,2076.83,completed
PAY-00715,ORD-00715,1046.07,completed
PAY-00716,ORD-00716,1701.28,completed
PAY-00717,ORD-00717,1266.63,completed
PAY-00718,ORD-00718,2563.54,completed
PAY-00719,ORD-00719,1418.9,completed
PAY-00720,ORD-00720,3425.49,completed
PAY-00721,ORD-00721,2894.16,completed
PAY-00722,ORD-00722,2035.53,completed
PAY-00723,ORD-00723,1215.36,completed
PAY-00724,ORD-00724,17.38,pending
PAY-00725,ORD-00725,3082.05,failed
PAY-00726,ORD-00726,1225.76,completed
PAY-00727,ORD-00727,1025.22,completed
PAY-00728,ORD-00728,775.34,completed
PAY-00729,ORD-00729,3788.6,completed
PAY-00730,ORD-00730,1478.2,completed
PAY-00731,ORD-00731,142.55,completed
PAY-00732,ORD-00732,439.61,completed
PAY-00733,ORD-00733,3013.64,completed
PAY-00734,ORD-00734,434.84,pending
PAY-00735,ORD-00735,1180.17,pending
PAY-00736,ORD-00736,1183.8,completed
PAY-00737,ORD-00737,362.22,completed
PAY-00738,ORD-00738,1210.5,completed
PAY-00739,ORD-00739,3051.37,completed
PAY-00740,ORD-00740,1023.39,completed
PAY-00741,ORD-00741,370.59,completed
PAY-00742,ORD-00742,4478.4,pending
PAY-00743,ORD-00743,2121.0,completed
PAY-00744,ORD-00744,2951.41,completed
PAY-00745,ORD-00745,308.07,completed
PAY-00746,ORD-00746,2689.12,completed
PAY-00747,ORD-00747,256.53,completed
PAY-00748,ORD-00748,342.45,pending
PAY-00749,ORD-00749,725.94,completed
PAY-00750,ORD-00750,1464.88,completed
PAY-00751,ORD-00751,386.32,completed
PAY-00752,ORD-00752,2586.54,failed
PAY-00753,ORD-00753,1225.76,failed
PAY-00754,ORD-00754,1386.2,completed
PAY-00755,ORD-00755,226.46,completed
PAY-00756,ORD-00756,2447.28,completed
PAY-00757,ORD-00757,361.32,completed
PAY-00758,ORD-00758,504.88,completed
PAY-00759,ORD-00759,3444.16,completed
PAY-00760,ORD-00760,3065.2,pending
PAY-00761,ORD-00761,772.64,completed
PAY-00762,ORD-00762,2194.0,completed
PAY-00763,ORD-00763,2054.7,pending
PAY-00764,ORD-00764,772.92,completed
PAY-00765,ORD-00765,954.28,completed
PAY-00766,ORD-00766,51.36,completed
PAY-00767,ORD-00767,1158.96,completed
PAY-00768,ORD-00768,452.92,completed
PAY-00769,ORD-00769,333.95,completed
PAY-00770,ORD-00770,3079.79,completed
PAY-00771,ORD-00771,264.06,completed
PAY-00772,ORD-00772,810.8,completed
PAY-00773,ORD-00773,1631.94,completed
PAY-00774,ORD-00774,2175.36,completed
PAY-00775,ORD-00775,68.48,completed
PAY-00776,ORD-00776,2659.8,completed
PAY-00777,ORD-00777,3295.98,pending
PAY-00778,ORD-00778,249.12,completed
PAY-00779,ORD-00779,103.42,pending
PAY-00780,ORD-00780,296.69,completed
PAY-00781,ORD-00781,52.14,completed
PAY-00782,ORD-00782,663.16,completed
PAY-00783,ORD-00783,176.04,completed
PAY-00784,ORD-00784,341.74,completed
PAY-00785,ORD-00785,867.4,completed
PAY-00786,ORD-00786,481.76,completed
PAY-00787,ORD-00787,156.42,failed
PAY-00788,ORD-00788,1135.98,completed
PAY-00789,ORD-00789,568.55,pending
PAY-00790,ORD-00790,3402.56,pending
PAY-00791,ORD-00791,581.58,completed
PAY-00792,ORD-00792,176.04,completed
PAY-00793,ORD-00793,2529.78,completed
PAY-00794,ORD-00794,1543.32,completed
PAY-00795,ORD-00795,3791.1,pending
PAY-00796,ORD-00796,581.15,completed
PAY-00797,ORD-00797,380.61,completed
PAY-00798,ORD-00798,2653.77,pending
PAY-00799,ORD-00799,376.68,completed
PAY-00800,ORD-00800,3546.4,completed
PAY-00801,ORD-00801,1163.4,completed
PAY-00802,ORD-00802,1282.95,pending
PAY-00803,ORD-00803,452.92,completed
PAY-00804,ORD-00804,2284.9,completed
PAY-00805,ORD-00805,277.24,completed
PAY-00806,ORD-00806,1023.39,completed
PAY-00807,ORD-00807,1136.58,completed
PAY-00808,ORD-00808,1828.0,completed
PAY-00809,ORD-00809,467.53,completed
PAY-00810,ORD-00810,890.07,completed
PAY-00811,ORD-00811,2466.8,pending
PAY-00812,ORD-00812,1330.63,completed
PAY-00813,ORD-00813,861.04,completed
PAY-00814,ORD-00814,259.51,completed
PAY-00815,ORD-00815,387.8,completed
PAY-00816,ORD-00816,474.0,completed
PAY-00817,ORD-00817,2637.66,completed
PAY-00818,ORD-00818,693.92,completed
PAY-00819,ORD-00819,978.39,completed
PAY-00820,ORD-00820,608.1,completed
PAY-00821,ORD-00821,3079.79,pending
PAY-00822,ORD-00822,1451.1,completed
PAY-00823,ORD-00823,613.04,completed
PAY-00824,ORD-00824,970.34,completed
PAY-00825,ORD-00825,607.18,completed
PAY-00826,ORD-00826,543.58,completed
PAY-00827,ORD-00827,825.18,completed
PAY-00828,ORD-00828,415.86,completed
PAY-00829,ORD-00829,221.44,completed
PAY-00830,ORD-00830,3217.55,completed
PAY-00831,ORD-00831,288.18,completed
PAY-00832,ORD-00832,3505.8,completed
PAY-00833,ORD-00833,3071.6,completed
PAY-00834,ORD-00834,828.66,completed
PAY-00835,ORD-00835,3425.49,completed
PAY-00836,ORD-00836,2758.68,completed
PAY-00837,ORD-00837,665.58,completed
PAY-00838,ORD-00838,693.1,pending
PAY-00839,ORD-00839,200.37,completed
PAY-00840,ORD-00840,568.55,completed
PAY-00841,ORD-00841,1483.45,pending
PAY-00842,ORD-00842,2452.16,completed
PAY-00843,ORD-00843,3271.44,failed
PAY-00844,ORD-00844,366.22,completed
PAY-00845,ORD-00845,2572.2,completed
PAY-00846,ORD-00846,661.5,pending
PAY-00847,ORD-00847,1447.08,completed
PAY-00848,ORD-00848,1755.2,completed
PAY-00849,ORD-00849,3199.0,completed
PAY-00850,ORD-00850,3656.0,completed
PAY-00851,ORD-00851,241.48,completed
PAY-00852,ORD-00852,1418.9,completed
PAY-00853,ORD-00853,555.9,completed
PAY-00854,ORD-00854,370.59,completed
PAY-00855,ORD-00855,290.22,completed
PAY-00856,ORD-00856,473.32,completed
PAY-00857,ORD-00857,236.76,completed
PAY-00858,ORD-00858,645.28,completed
PAY-00859,ORD-00859,346.96,completed
PAY-00860,ORD-00860,2652.02,completed
PAY-00861,ORD-00861,1621.6,completed
PAY-00862,ORD-00862,421.54,failed
PAY-00863,ORD-00863,3402.56,pending
PAY-00864,ORD-00864,124.38,completed
PAY-00865,ORD-00865,612.88,completed
PAY-00866,ORD-00866,1741.32,completed
PAY-00867,ORD-00867,436.85,failed
PAY-00868,ORD-00868,3057.95,completed
PAY-00869,ORD-00869,2352.98,completed
PAY-00870,ORD-00870,631.1,completed
PAY-00871,ORD-00871,2306.7,failed
PAY-00872,ORD-00872,4399.7,completed
PAY-00873,ORD-00873,3017.63,completed
PAY-00874,ORD-00874,2902.2,completed
PAY-00875,ORD-00875,2916.48,completed
PAY-00876,ORD-00876,301.1,failed
PAY-00877,ORD-00877,1141.83,pending
PAY-00878,ORD-00878,1100.24,completed
PAY-00879,ORD-00879,1545.28,completed
PAY-00880,ORD-00880,3013.44,completed
PAY-00881,ORD-00881,697.38,completed
PAY-00882,ORD-00882,807.0,completed
PAY-00883,ORD-00883,401.68,completed
PAY-00884,ORD-00884,1773.2,pending
PAY-00885,ORD-00885,872.37,completed
PAY-00886,ORD-00886,3677.2,completed
PAY-00887,ORD-00887,1137.33,completed
PAY-00888,ORD-00888,607.18,completed
PAY-00889,ORD-00889,480.3,completed
PAY-00890,ORD-00890,4283.8,completed
PAY-00891,ORD-00891,1994.72,completed
PAY-00892,ORD-00892,227.42,completed
PAY-00893,ORD-00893,4309.38,completed
PAY-00894,ORD-00894,1087.16,completed
PAY-00895,ORD-00895,444.72,failed
PAY-00896,ORD-00896,867.4,completed
PAY-00897,ORD-00897,4089.3,completed
PAY-00898,ORD-00898,605.76,completed
PAY-00899,ORD-00899,1453.95,completed
PAY-00900,ORD-00900,817.86,completed
PAY-00901,ORD-00901,732.44,completed
PAY-00902,ORD-00902,412.59,completed
PAY-00903,ORD-00903,2056.41,completed
PAY-00904,ORD-00904,1191.24,completed
PAY-00905,ORD-00905,1496.04,completed
PAY-00906,ORD-00906,260.22,completed
PAY-00907,ORD-00907,2216.5,pending
PAY-00908,ORD-00908,221.44,completed
PAY-00909,ORD-00909,1818.0,completed
PAY-00910,ORD-00910,378.66,completed
PAY-00911,ORD-00911,4488.12,completed
PAY-00912,ORD-00912,3817.12,completed
PAY-00913,ORD-00913,123.28,completed
PAY-00914,ORD-00914,4433.0,failed
PAY-00915,ORD-00915,1359.6,completed
PAY-00916,ORD-00916,1023.39,completed
PAY-00917,ORD-00917,3546.4,completed
PAY-00918,ORD-00918,2076.08,completed
PAY-00919,ORD-00919,2563.0,completed
PAY-00920,ORD-00920,1247.58,completed
PAY-00921,ORD-00921,271.79,completed
PAY-00922,ORD-00922,77.04,completed
PAY-00923,ORD-00923,1200.88,completed
PAY-00924,ORD-00924,103.65,completed
PAY-00925,ORD-00925,701.16,completed
PAY-00926,ORD-00926,3524.0,completed
PAY-00927,ORD-00927,757.2,completed
PAY-00928,ORD-00928,3002.2,pending
PAY-00929,ORD-00929,772.64,failed
PAY-00930,ORD-00930,620.52,completed
PAY-00931,ORD-00931,1023.39,completed
PAY-00932,ORD-00932,2194.0,completed
PAY-00933,ORD-00933,543.33,completed
PAY-00934,ORD-00934,995.2,completed
PAY-00935,ORD-00935,2352.98,pending
PAY-00936,ORD-00936,310.26,completed
PAY-00937,ORD-00937,911.52,completed
PAY-00938,ORD-00938,1755.2,completed
PAY-00939,ORD-00939,3980.8,completed
PAY-00940,ORD-00940,301.85,completed
PAY-00941,ORD-00941,3176.64,completed
PAY-00942,ORD-00942,173.48,pending
PAY-00943,ORD-00943,1281.5,completed
PAY-00944,ORD-00944,1736.56,completed
PAY-00945,ORD-00945,879.94,completed
PAY-00946,ORD-00946,2050.44,completed
PAY-00947,ORD-00947,1913.94,completed
PAY-00948,ORD-00948,1278.64,completed
PAY-00949,ORD-00949,693.1,completed
PAY-00950,ORD-00950,815.97,completed
PAY-00951,ORD-00951,499.74,completed
PAY-00952,ORD-00952,221.86,completed
PAY-00953,ORD-00953,1140.4,completed
PAY-00954,ORD-00954,158.61,completed
PAY-00955,ORD-00955,2392.18,completed
PAY-00956,ORD-00956,685.47,completed
PAY-00957,ORD-00957,1447.08,completed
PAY-00958,ORD-00958,682.26,completed
PAY-00959,ORD-00959,1141.83,completed
PAY-00960,ORD-00960,1286.1,completed
PAY-00961,ORD-00961,464.92,completed
PAY-00962,ORD-00962,964.72,completed
PAY-00963,ORD-00963,639.32,pending
PAY-00964,ORD-00964,1111.77,failed
PAY-00965,ORD-00965,266.91,completed
PAY-00966,ORD-00966,401.68,pending
PAY-00967,ORD-00967,900.66,completed
PAY-00968,ORD-00968,2076.83,pending
PAY-00969,ORD-00969,236.66,completed
PAY-00970,ORD-00970,2285.0,completed
PAY-00971,ORD-00971,608.1,completed
PAY-00972,ORD-00972,995.2,pending
PAY-00973,ORD-00973,1654.6,pending
PAY-00974,ORD-00974,2659.8,completed
PAY-00975,ORD-00975,958.98,completed
PAY-00976,ORD-00976,645.28,failed
PAY-00977,ORD-00977,639.32,completed
PAY-00978,ORD-00978,3361.4,completed
PAY-00979,ORD-00979,3490.76,pending
PAY-00980,ORD-00980,1831.1,completed
PAY-00981,ORD-00981,3425.49,completed
PAY-00982,ORD-00982,4396.1,completed
PAY-00983,ORD-00983,393.39,completed
PAY-00984,ORD-00984,1894.3,completed
PAY-00985,ORD-00985,3923.19,completed
PAY-00986,ORD-00986,1297.55,completed
PAY-00987,ORD-00987,1212.0,completed
PAY-00988,ORD-00988,1994.72,completed
PAY-00989,ORD-00989,173.48,pending
PAY-00990,ORD-00990,757.32,completed
PAY-00991,ORD-00991,4986.8,completed
PAY-00992,ORD-00992,815.37,completed
PAY-00993,ORD-00993,753.36,completed
PAY-00994,ORD-00994,123.53,completed
PAY-00995,ORD-00995,319.66,completed
PAY-00996,ORD-00996,1286.1,failed
PAY-00997,ORD-00997,832.37,completed
PAY-00998,ORD-00998,232.46,completed
PAY-00999,ORD-00999,3064.4,completed
PAY-01000,ORD-01000,568.55,completed
PAY-01001,ORD-01001,1025.2,completed
PAY-01002,ORD-01002,264.06,completed
PAY-01003,ORD-01003,247.06,completed
PAY-01004,ORD-01004,464.92,completed
PAY-01005,ORD-01005,2145.64,failed
PAY-01006,ORD-01006,3417.4,completed
PAY-01007,ORD-01007,412.59,completed
PAY-01008,ORD-01008,378.66,completed
PAY-01009,ORD-01009,1009.76,pending
PAY-01010,ORD-01010,681.48,completed
PAY-01011,ORD-01011,25.68,completed
PAY-01012,ORD-01012,1519.2,completed
PAY-01013,ORD-01013,52.87,completed
PAY-01014,ORD-01014,2701.98,completed
PAY-01015,ORD-01015,858.8,completed
PAY-01016,ORD-01016,2373.52,failed
PAY-01017,ORD-01017,2174.32,completed
PAY-01018,ORD-01018,992.76,completed
PAY-01019,ORD-01019,538.8,completed
PAY-01020,ORD-01020,120.74,completed
PAY-01021,ORD-01021,430.52,completed
PAY-01022,ORD-01022,126.22,completed
PAY-01023,ORD-01023,815.37,completed
PAY-01024,ORD-01024,145.11,completed
PAY-01025,ORD-01025,3071.6,completed
PAY-01026,ORD-01026,42.8,completed
PAY-01027,ORD-01027,1780.14,completed
PAY-01028,ORD-01028,486.08,completed
PAY-01029,ORD-01029,769.59,completed
PAY-01030,ORD-01030,3032.88,completed
PAY-01031,ORD-01031,2111.05,completed
PAY-01032,ORD-01032,2804.64,completed
PAY-01033,ORD-01033,1085.35,completed
PAY-01034,ORD-01034,4035.0,completed
PAY-01035,ORD-01035,3424.5,pending
PAY-01036,ORD-01036,1908.56,completed
PAY-01037,ORD-01037,760.36,completed
PAY-01038,ORD-01038,121.66,completed
PAY-01039,ORD-01039,652.26,completed
PAY-01040,ORD-01040,228.49,completed
PAY-01041,ORD-01041,771.75,completed
PAY-01042,ORD-01042,2152.6,completed
PAY-01043,ORD-01043,772.64,completed
PAY-01044,ORD-01044,249.87,completed
PAY-01045,ORD-01045,113.71,pending
PAY-01046,ORD-01046,978.39,completed
PAY-01047,ORD-01047,697.38,completed
PAY-01048,ORD-01048,2595.1,completed
PAY-01049,ORD-01049,3402.56,failed
PAY-01050,ORD-01050,123.53,completed
PAY-01051,ORD-01051,1515.44,completed
PAY-01052,ORD-01052,515.28,completed
PAY-01053,ORD-01053,1543.32,completed
PAY-01054,ORD-01054,1724.36,completed
PAY-01055,ORD-01055,4283.8,completed
PAY-01056,ORD-01056,132.03,completed
PAY-01057,ORD-01057,2397.15,completed
PAY-01058,ORD-01058,1225.76,pending
PAY-01059,ORD-01059,687.65,completed
PAY-01060,ORD-01060,158.61,completed
PAY-01061,ORD-01061,2218.6,completed
PAY-01062,ORD-01062,1917.96,completed
PAY-01063,ORD-01063,1402.32,completed
PAY-01064,ORD-01064,1143.72,completed
PAY-01065,ORD-01065,2488.0,pending
PAY-01066,ORD-01066,2035.53,completed
PAY-01067,ORD-01067,3879.81,completed
PAY-01068,ORD-01068,285.1,completed
PAY-01069,ORD-01069,366.22,completed
PAY-01070,ORD-01070,1180.17,completed
PAY-01071,ORD-01071,758.22,completed
PAY-01072,ORD-01072,247.06,completed
PAY-01073,ORD-01073,1701.28,completed
PAY-01074,ORD-01074,1823.04,completed
PAY-01075,ORD-01075,113.23,completed
PAY-01076,ORD-01076,422.59,completed
PAY-01077,ORD-01077,336.21,completed
PAY-01078,ORD-01078,381.24,completed
PAY-01079,ORD-01079,341.13,completed
PAY-01080,ORD-01080,4089.3,pending
PAY-01081,ORD-01081,3494.8,completed
PAY-01082,ORD-01082,271.99,completed
PAY-01083,ORD-01083,341.13,completed
PAY-01084,ORD-01084,3855.42,completed
PAY-01085,ORD-01085,2984.22,completed
PAY-01086,ORD-01086,2217.3,completed
PAY-01087,ORD-01087,1520.72,completed
PAY-01088,ORD-01088,992.76,completed
PAY-01089,ORD-01089,138.62,completed
PAY-01090,ORD-01090,439.61,completed
PAY-01091,ORD-01091,393.39,completed
PAY-01092,ORD-01092,2260.08,completed
PAY-01093,ORD-01093,1319.91,completed
PAY-01094,ORD-01094,1226.08,pending
PAY-01095,ORD-01095,306.44,completed
PAY-01096,ORD-01096,598.57,completed
PAY-01097,ORD-01097,1163.16,completed
PAY-01098,ORD-01098,2742.0,completed
PAY-01099,ORD-01099,741.18,completed
PAY-01100,ORD-01100,496.38,failed
PAY-01101,ORD-01101,3101.36,failed
PAY-01102,ORD-01102,1100.24,completed
PAY-01103,ORD-01103,1402.32,pending
PAY-01104,ORD-01104,769.59,completed
PAY-01105,ORD-01105,173.8,completed
PAY-01106,ORD-01106,911.52,completed
PAY-01107,ORD-01107,438.8,completed
PAY-01108,ORD-01108,370.59,completed
PAY-01109,ORD-01109,500.31,completed
PAY-01110,ORD-01110,1630.74,completed
PAY-01111,ORD-01111,3788.6,completed
PAY-01112,ORD-01112,1205.04,pending
PAY-01113,ORD-01113,2908.92,completed
PAY-01114,ORD-01114,520.44,completed
PAY-01115,ORD-01115,154.1,completed
PAY-01116,ORD-01116,1270.8,completed
PAY-01117,ORD-01117,1453.95,completed
PAY-01118,ORD-01118,685.47,completed
PAY-01119,ORD-01119,1183.3,completed
PAY-01120,ORD-01120,290.22,failed
PAY-01121,ORD-01121,474.0,completed
PAY-01122,ORD-01122,173.48,completed
PAY-01123,ORD-01123,2862.84,completed
PAY-01124,ORD-01124,1780.14,completed
PAY-01125,ORD-01125,886.6,completed
PAY-01126,ORD-01126,92.46,completed
PAY-01127,ORD-01127,504.88,completed
PAY-01128,ORD-01128,1370.94,completed
PAY-01129,ORD-01129,478.82,pending
PAY-01130,ORD-01130,3490.76,completed
PAY-01131,ORD-01131,3103.1,completed
PAY-01132,ORD-01132,1824.3,completed
PAY-01133,ORD-01133,1140.4,pending
PAY-01134,ORD-01134,241.48,completed
PAY-01135,ORD-01135,431.09,completed
PAY-01136,ORD-01136,1847.75,completed
PAY-01137,ORD-01137,2872.92,completed
PAY-01138,ORD-01138,405.4,pending
PAY-01139,ORD-01139,3505.8,completed
PAY-01140,ORD-01140,60.22,completed
PAY-01141,ORD-01141,4823.6,completed
PAY-01142,ORD-01142,193.9,completed
PAY-01143,ORD-01143,441.0,pending
PAY-01144,ORD-01144,1046.07,pending
PAY-01145,ORD-01145,1894.3,completed
PAY-01146,ORD-01146,997.85,completed
PAY-01147,ORD-01147,2175.92,completed
PAY-01148,ORD-01148,303.0,completed
PAY-01149,ORD-01149,3505.8,failed
PAY-01150,ORD-01150,428.38,completed
PAY-01151,ORD-01151,2216.5,failed
PAY-01152,ORD-01152,753.36,completed
PAY-01153,ORD-01153,2057.76,completed
PAY-01154,ORD-01154,757.72,failed
PAY-01155,ORD-01155,570.27,completed
PAY-01156,ORD-01156,608.1,completed
PAY-01157,ORD-01157,905.84,completed
PAY-01158,ORD-01158,429.4,completed
PAY-01159,ORD-01159,206.84,completed
PAY-01160,ORD-01160,3221.19,completed
PAY-01161,ORD-01161,1344.56,pending
PAY-01162,ORD-01162,723.94,completed
PAY-01163,ORD-01163,3923.19,completed
PAY-01164,ORD-01164,1506.72,completed
PAY-01165,ORD-01165,2824.5,completed
PAY-01166,ORD-01166,1070.19,pending
PAY-01167,ORD-01167,4359.1,completed
PAY-01168,ORD-01168,768.18,completed
PAY-01169,ORD-01169,1008.42,completed
PAY-01170,ORD-01170,1773.2,completed
PAY-01171,ORD-01171,226.46,completed
PAY-01172,ORD-01172,581.7,completed
PAY-01173,ORD-01173,2637.66,completed
PAY-01174,ORD-01174,236.66,completed
PAY-01175,ORD-01175,3490.76,completed
PAY-01176,ORD-01176,2194.0,completed
PAY-01177,ORD-01177,341.74,completed
PAY-01178,ORD-01178,1162.3,completed
PAY-01179,ORD-01179,2779.56,completed
PAY-01180,ORD-01180,667.9,failed
PAY-01181,ORD-01181,543.84,completed
PAY-01182,ORD-01182,1966.95,completed
PAY-01183,ORD-01183,1838.64,completed
PAY-01184,ORD-01184,564.62,completed
PAY-01185,ORD-01185,832.9,completed
PAY-01186,ORD-01186,103.65,pending
PAY-01187,ORD-01187,667.9,completed
PAY-01188,ORD-01188,228.49,completed
PAY-01189,ORD-01189,441.0,failed
PAY-01190,ORD-01190,1297.55,completed
PAY-01191,ORD-01191,1302.42,completed
PAY-01192,ORD-01192,2017.5,completed
PAY-01193,ORD-01193,166.58,completed
PAY-01194,ORD-01194,543.55,completed
PAY-01195,ORD-01195,1557.06,pending
PAY-01196,ORD-01196,1183.3,completed
PAY-01197,ORD-01197,2804.64,completed
PAY-01198,ORD-01198,645.28,completed
PAY-01199,ORD-01199,2615.46,completed
PAY-01200,ORD-01200,310.26,completed
PAY-01201,ORD-01201,1237.77,completed
PAY-01202,ORD-01202,3295.98,completed
PAY-01203,ORD-01203,496.38,completed
PAY-01204,ORD-01204,428.38,completed
PAY-01205,ORD-01205,20.73,completed
PAY-01206,ORD-01206,1087.16,completed
PAY-01207,ORD-01207,1736.56,completed
PAY-01208,ORD-01208,514.44,completed
PAY-01209,ORD-01209,288.18,pending
PAY-01210,ORD-01210,1318.83,completed
PAY-01211,ORD-01211,3390.12,completed
PAY-01212,ORD-01212,378.6,completed
PAY-01213,ORD-01213,1142.45,pending
PAY-01214,ORD-01214,1496.04,completed
PAY-01215,ORD-01215,241.48,completed
PAY-01216,ORD-01216,342.04,completed
PAY-01217,ORD-01217,1352.12,completed
PAY-01218,ORD-01218,369.55,completed
PAY-01219,ORD-01219,911.52,completed
PAY-01220,ORD-01220,631.1,completed
